Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,777.266407,801.0454544,921.3459441,1177.72395,1511.685101,2226.990855,6437.416082,6304.119191,8202.777487,9038.863152,9282.64812,12241.253,16977.9854,17871.97607,13944.95108,11039.24641,9632.535399,7919.651035,6304.254209,5932.286645,5856.376546,6085.960152,7246.016367,7883.245738,7932.090938,7485.541334,7421.291231,7690.577522,8335.803866,8551.674296,7419.160019,8007.95978,9171.330145,8684.647401,8695.400072,9609.966975,11185.13337,13791.44629,15384.74015,16516.62362,20078.25779,16113.14249,19262.54768,23745.80161,25243.3587,24844.74437,24463.90316,20627.93278,19879.29753,20803.74257,23219.13048
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,125.8598511,133.0822086,140.7251107,139.3099029,139.2233027,141.081953,140.6858956,147.9975798,150.0226523,160.3841121,176.9540538,187.0768759,196.9108904,236.617142,294.9850235,348.0098196,419.9308175,506.6598351,431.8123271,491.5773181,392.4147859,509.1305226,453.7962933,390.7812229,445.9483534,552.9744474,683.0675803,849.6121169,632.3355059,611.9485207,483.952592,432.4790979,260.5102439,320.4855165,449.7106937,473.4133899,300.5649303,378.9546756,355.1524309,328.0685926,366.1728076,383.0159987,418.2518413,484.8447351,573.3069261,689.209557,905.3097449,1128.41035,1304.533051,1238.180845,1489.876911,1672.103295,1882.24677,1943.916458,2163.155898,2486.745659,2398.10188,3015.02443,977.2736357
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,312.9937437,321.3614346,320.501255,322.3007333,332.0813409,328.5634369,329.0531397,319.6396795,326.1961216,301.2673116,304.7343053,305.3074898,358.3673718,399.8087097,437.6158257,574.1332295,567.4438044,567.024678,618.1555551,751.0257584,794.3613339,700.5899253,666.1476389,576.7323602,545.626259,579.488013,795.1590438,928.0997778,890.5583575,851.6162189,961.5739465,916.9307631,951.4285278,873.8830905,580.1177072,710.7245102,719.5433474,647.829366,681.2600726,680.5723504,604.654066,615.2684717,656.6227077,823.7211451,940.5516918,993.9320411,1040.903994,1222.372918,1411.929332,1317.235687,1278.977754,1371.723353,1330.057448,1375.678754,1394.794743,1218.764246,1269.040407,1367.218948,1521.953554
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.05898,449.1510713,472.0858245,511.2055753,485.5338582,516.5353033,566.8076776,626.0335277,708.6060665,812.6827969,925.8039129,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16135.91365,18290.02824,21553.0309,24914.41126,26233.6289,26375.97195,21829.29987,21796.08444,23852.32703,21700.02005,22159.68886,23730.15245,27608.53737,29961.26328,33769.15416,39432.93835,40007.46926,38927.20688,47236.96023,53890.42873,55546.48854,56967.42579,57562.53079,55646.61875,56724.17039,60297.79378,64581.94402
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,173.4382353,187.3770041,184.760133,,301.2534925,235.3302891,308.2574878,453.792814,385.8134687,414.2548463,448.0592585,515.6742607,678.8287913,731.8077655,785.6144232,764.6515967,707.967102,962.3878737,857.8920083,755.7744118,831.7575892,1053.267001,1095.672403,970.0160546,998.6753869,1147.829656,1210.36346,1330.609562,1445.481661,1529.441335,1494.52894,1206.0032,1200.774161,1054.388246,944.6140341,784.6498272,744.3525546,818.0588673,880.8129914,949.3376001,1048.650015,1208.338618,1160.301648,1290.398779,1722.418113,1913.232022,1977.451411,1996.781176,1914.467926,1990.031497,2077.126038,2162.651804
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,138.9387598,139.3639845,143.4720477,143.620721,150.7492153,143.2808922,147.1559364,134.3170947,124.7570336,151.740571,158.2614296,149.9073953,163.0129442,197.446726,218.0793419,223.6751581,191.7415091,218.1914565,296.4443278,334.8040993,324.8302993,321.8234292,365.903865,274.9023109,293.3159619,225.1827771,125.1521265,173.6707761,253.8313321,219.2940868,150.3890323,179.361334,156.4032118,177.597591,211.5924777,202.3158548,218.3665864,196.1151103,153.458527,150.0062901,138.6986922,229.3755148,252.3962103,266.4471103,266.5695675,292.3493252,323.3891849,360.3721418,408.4807421,391.2010053,401.8350014,448.3375255,566.3786569,716.8353047,714.7007124,588.2284527,501.4157129,499.3807078,522.8581284
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.1750026,282.1899044,288.1870754,290.025603,293.3876234,308.4397022,314.615766,326.7698547,363.8299107,410.2889963,453.4921241,548.1527966,678.0381647,706.6161397,767.7989036,778.4481786,736.5906732,717.5437389,729.7388622,751.7259474,769.8029516,753.9803804,781.0590825,816.2198238,840.7133059,914.1309275,983.1800319,1073.311045,1216.701063,1380.70763,1585.109459,1684.785985,1778.837576,1886.35964,1930.623493,2001.538009,2072.299842,2124.102889,2209.496508,2278.431843,2428.569512,2631.820415,2786.157922,2933.395056,2858.478981,2983.229771,3266.010452,3428.410386,3509.531493,3589.040604,3705.577946,3800.122181,3902.237622,4058.244652
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44783.21294,40124.4599,41731.13757,44490.82803,56034.29267,64869.6626,66795.51231,70457.42838,82771.70365,90435.2703,76686.0213,68496.36068,64890.23886,56068.43455,57302.688,54282.8098,45774.58789,46692.35109,48494.55141,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.1065253,488.8569787,483.3589617,482.1785648,488.5833065,498.6622605
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.618467,2749.966439,3178.831484,2416.069077,2441.430389,870.1363145,1634.875061,2149.909404,2832.490652,3331.228995,3720.479155,4382.617279,5848.476405,7101.040141,6169.114195,5735.422857,6809.159804,6015.945228,6755.073511,6600.05665,5585.117808,5756.381194,6284.192672,7233.995874
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,131.1382434,133.1754173,140.9540229,157.7754962,150.2259633,163.3006906,171.953107,165.6934348,172.8096878,192.9642496,221.2379161,219.2019506,240.5739023,299.4459851,381.6831425,408.5192299,431.3195128,461.9865943,496.306692,580.7950753,708.9061067,972.4227846,870.3172876,730.4024308,643.9586407,594.5721473,603.9596846,668.1857197,676.2549638,667.9890226,660.7567207,653.6602918,627.2864015,569.3725136,546.0630011,609.7851804,613.1500612,620.7763051,583.3951048,573.5203526,595.5568244,553.2786658,587.4095234,717.7323612,870.8394676,1006.386635,1164.957326,1316.415293,1469.023515,1356.756539,1575.222758,1737.452571,1781.425063,1843.34454,1884.300537,1667.861095,1509.928288,1597.682727,1572.609842
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.815136,1337.892749,1654.055676,1813.370515,1025.229925,1280.307197,1258.378127,1154.800949,283.4878017,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,131.1635382,133.196635,140.9767839,157.7982803,150.2558433,163.3263224,171.9783752,165.7194246,172.8298433,192.9790352,221.2513929,219.227646,240.6237689,299.5005181,381.7352476,408.5764778,431.3719412,462.0757994,496.4483891,581.0355794,709.1656049,972.6382311,870.5267927,730.6290479,644.2048462,594.860514,604.3263033,668.617898,676.7468749,668.5107869,661.3918302,654.2889079,628.0134404,570.1606028,546.8538486,610.5827324,613.9161765,621.6192693,584.2928348,574.4175464,596.4146057,554.1305432,588.3416315,718.6360011,871.8841688,1007.49347,1166.1399,1317.569308,1470.043561,1357.618445,1576.176004,1738.47572,1782.408543,1844.577249,1885.509122,1669.088368,1511.184408,1598.968095,1573.943287
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,462.8196745,511.3334564,591.7316191,724.2005827,1104.87206,1235.133374,1384.756959,1544.437989,1631.157356,1986.253249,2580.12393,2612.21677,2547.247415,2413.218509,2342.700759,2208.593226,2121.49005,2374.546515,2564.813482,2616.352892,2984.756246,2990.710473,3131.697047,3038.395951,3143.499103,3505.811385,3677.189456,3877.422974,3814.993119,4029.504917,4399.762054,4352.35632,4589.819547,5401.806395,6404.543965,7516.673013,8567.792034,10063.04002,11881.82114,9938.976474,11191.49531,13284.48724,13672.58756,13888.51918,14024.72971,11732.17339,11298.81941,12125.16296,13202.42312
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.6874217,577.6385699,678.6940562,745.3136577,866.5074511,883.0666981,896.8546188,1098.767934,1067.917334,1094.710636,1263.865523,1340.526507,1577.022329,1782.797756,1595.861423,1710.133948,1811.009633,2001.140902
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,346.1619962,363.9546358,382.2043798,403.7544839,419.6459238,468.6321959,562.9025485,634.8156245,676.9036601,714.1580142,747.1509604,815.1967847,847.9044976,930.2166258,1133.224762,1295.841615,1412.196573,1793.607878,2053.901295,2180.77131,2211.28786,2468.463916,2535.187853,2438.748358,2368.856122,2368.176911,2381.461485,2571.92871,2985.489134,1366.458063,958.6146981,1084.974758,961.8333314,1001.716482,1391.600964,1565.212023,1921.879712,2039.854809,2415.77884,1904.424719,2012.260287,1750.558371,2267.721066,2611.356086,3006.189322,3590.626616,5197.93993,5744.424776,6831.956321,7408.667674,8255.796859,8263.172923,9201.008785,9402.233137,9472.0076,8561.974179,5606.712075,5379.119415,5950.213947
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11669.41975,13139.03218,16057.73314,18650.35912,16512.98197,16600.61359,18187.15744,17274.6423,18191.61279,18629.77966,16182.30372,16544.22781,17579.2594,19546.9019
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073.708741,6609.142127,6537.688205,6632.251195,7536.693039,10690.66523,10801.42843,10447.93571,11165.27633,11441.99702,10227.73677,10479.29634,11814.09994,14880.47154,17260.90151,18169.18091,19726.1265,23841.31792,27501.81027,24633.79785,23437.47202,24985.24827,22532.43564,23357.9392,24194.97435,20887.51964,21617.57985,23449.57452,26234.0229
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1983.106544,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4674.662079,5066.003429,5948.79588,7206.323911,7984.772599,9985.815346,10727.02433,11299.82541,12456.49385,14683.81062,16875.61769,15383.85832,13560.41135,12444.36411,12928.77713,13489.23405,17747.32597,21509.32812,24215.8244,25328.69708,30196.05646,31409.21325,32374.67901,24107.83746,25776.15587,29947.46116,32626.95191,29938.02136,30191.50681,30614.23303,29323.20776,27010.44724,29618.68777,37008.59614,42491.96886,43134.71673,46312.48838,53387.94062,55814.01639,46256.23794,52132.91853,59666.07202,57197.19931,60347.68749,59241.60638,50832.55271,51617.54035,53253.47664,54111.97217
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,104.2125077,125.3118569,131.1617149,151.496192,177.9659413,187.9513863,200.2429821,189.3785413,196.3031395,251.7460224,260.0277731,307.3702565,321.0694305,471.5710831,545.2553674,576.8792555,528.5873294,571.2393155,619.5322908,725.1139487,921.992239,939.4501374,853.5512731,851.5923507,732.2973049,516.4142737,620.715467,780.2706269,894.3465151,872.7731011,1355.393945,1367.784814,1481.864599,1528.892444,1563.752953,1833.089427,1695.131189,1781.870028,1609.220662,1557.058632,1728.70534,1521.767574,1405.44181,2148.619871,2699.133372,3083.826171,3176.700366,3327.441943,3137.39623,3385.842837,4168.505062,4496.600777,4469.457324,4196.309733,3997.451936,3641.408583,3426.826597,3941.900457,4139.961949
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581594,270.2796606,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,401.6080395,546.9510613,648.5319241,744.5069419,806.2326445,814.474738,1044.353068,1376.546579,2030.135903,2329.353358,2419.034419,2296.307729,2280.451551,2338.075652,2588.552804,3165.945038,3638.988011,4128.118232,4407.20094,5302.843727,5314.663128,6128.445569,6559.129994,6555.504407,6748.931109,6583.201018,7280.989621,7715.918147,7747.612159,7578.851053,7663.13708,8331.261997,8524.961236,10176.65871,11092.51074,12014.39987,12154.82994,11122.86207,9706.95606,10804.68447,12189.09516,12006.68296,14765.67398,14700.33434,14745.34146,15077.83902,15683.6565,16433.93529
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,187.5373743,200.1833569,227.7886639,238.4373061,257.5784123,273.9622218,241.7122448,275.2673093,295.4494159,365.6937642,337.0395839,394.1421481,449.9439294,460.295068,708.4212256,905.9500887,979.3277657,954.7632405,1112.612528,1151.175406,1462.630341,1677.126244,1699.532805,1769.740953,1700.476019,1540.436791,1208.004425,999.5919067,902.5495583,815.6485164,988.9486722,1012.9869,1004.997314,1009.649047,725.5680738,794.445153,934.6230285,955.8439487,974.4387618,991.2508329,1177.629268,1258.447322,1263.255122,1253.395146,1407.178424,1571.738407,1748.90568,2032.623489,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16629.34223,15784.60356,16382.93711,18187.22135,20533.91625,24561.65051,25456.30212,27648.34402,22019.65773,21028.40814,21835.08314,21009.88581,21328.97901,23296.33691,24832.59637,25995.17246,25933.60744,27142.2278
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,104.4715443,109.1291428,114.5814395,116.7766907,120.8208035,125.9753646,128.3424276,130.9604778,129.7322474,132.1701281,128.791915,134.6863325,153.4436829,165.6135788,163.136421,211.4684039,207.5286232,219.8133849,256.8239306,227.0799006,228.8223323,190.1075799,176.842139,172.2600394,185.3944493,202.745517,203.5011733,214.9380632,265.2408764,248.3038057,291.5532595,304.8747696,296.0393706,222.9232851,173.9903751,206.2610645,221.6730095,205.8627232,224.553884,190.5589772,165.7629866,196.9736976,220.3759764,291.9448516,453.5218172,658.3049578,709.7651951,798.5480013,925.6360843,800.4642249,891.6988174,983.4472327,967.408126,979.5339592,1018.930956,775.7075235,692.9785958,664.3033157,730.2446076
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,90.65532362,79.63713301,72.01933117,76.02980387,86.02598947,97.93563175,104.2782442,98.44121799,96.77915496,105.7555376,114.7136004,120.0596908,132.8490909,163.3737093,180.3485382,198.8624122,198.3356697,225.5487765,214.9401662,245.078365,278.5034603,292.6087982,301.9178313,311.5340966,332.8973131,359.0247667,352.0413616,341.657398,372.3955371,395.8112779,417.4680203,446.2727246,493.1782206,534.3170968,634.4652931,773.3229272,877.4838747,898.1302339,813.8754183,885.8642694,965.4878221,1017.718087,1116.528448,1253.271713,1441.802087,1657.03127,1980.520162,2485.318296,3122.694529,3360.682993,4045.411068,4907.691743,5432.980876,5950.187377,6349.521859,6556.420419,6623.978189,7156.320319,7902.849346
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.877365,2256.447704,2382.552765,2343.155958,2185.500662,2148.65461,1928.837908,2128.225266,2183.95978,2249.537603,2173.310444,1883.415049,2049.532269,2087.045806,2346.197702,2882.526969,3730.049008,4670.396158,5643.719939,7246.46438,8950.184094,7071.714735,8249.422465,9976.51225,10356.86657,10929.83092,10297.33222,7981.267098,7648.518446,8516.291877,8788.47217
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,76.63845417,79.12013307,81.99474913,87.79197513,99.93788939,109.6201848,121.8335574,124.8793956,124.3495722,131.5698685,120.0538809,131.0987358,149.3505629,176.4737398,237.8140162,256.1026754,251.3266327,308.6949749,319.9419326,337.4492967,417.6685258,342.1913045,281.8103589,252.974371,228.6482558,234.3563261,315.4619345,359.7906208,385.4255265,367.7925841,431.4501598,414.7820816,429.0420348,306.1505635,238.4653956,309.8184402,336.9772364,334.1433955,342.658274,329.6959964,302.2063943,292.5673576,326.8556001,396.0300441,412.589392,406.4009505,407.6946979,449.1442328,544.1475234,538.4419516,533.508792,586.3288415,571.8394289,621.2222598,640.0816111,570.6807371,587.8744094,619.066371,671.8406876
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,100.7674787,107.4979972,113.7828772,118.1439385,125.938686,137.9186293,161.0055167,166.9230881,174.784799,186.8791519,192.1276287,194.2666812,209.3747324,269.8879525,332.1752377,351.6192943,391.5693808,445.4208425,528.6267784,589.8850091,682.929843,721.0592702,742.8510667,798.0804181,818.0389655,747.7034373,813.4516734,936.780302,1123.437643,1295.464722,1508.942737,1716.415599,1927.882737,2209.371832,2491.42809,2846.583364,3043.981173,2468.179209,1845.831225,2033.255822,2007.736363,1893.26831,2096.187999,2359.116494,2660.122791,2894.061896,3369.547815,3973.019618,4379.659877,4213.001541,5076.342992,5492.115427,5860.58061,6168.264895,5951.883702,5840.046948,5978.611454,6578.188865,7273.563207
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.6320261,469.3379255,346.9784139,294.4038807,268.0002958,213.6353402,178.361221,155.1884916,219.0404999,177.5597157,138.4288795,171.0479834,190.0025003,237.7574442,311.6273248,340.5830327,408.8385907,526.6429154,715.8651105,676.1234193,749.552711,847.3821018,969.2964731,1048.227293,1104.171689,929.0958572,802.5180041,806.0415731,826.6215305
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2204828,861.7838871,838.5663434,865.789417,846.6461572,820.6842727,792.6684621,622.3706261,589.905474,554.8327509,562.6370536,590.393217,548.6991476,643.174726,774.4828307,967.8901647,1283.911263,1453.916238,1704.417531,2136.474322,2600.369292,3904.463719,4036.455999,4439.200382,5649.952278,6675.185658,7304.287132,7962.239098,6432.680702,6389.548408,6587.090316,6966.635411
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,365.5434522,375.9332617,418.5646379,409.8706911,444.5792266,460.6886473,491.9373631,490.554509,514.2329032,561.0807149,595.1692432,646.8284078,708.086656,912.3773107,1168.57633,1191.092877,1295.295714,1393.648443,1541.228034,1802.054933,2134.757006,2417.075238,2192.910185,1872.493733,1840.368117,1858.736884,1826.634634,1888.310681,2092.529767,2249.236116,2597.780174,3177.967755,2941.536025,3338.143973,3748.737948,3929.375314,4200.605952,4533.455025,4489.389525,3955.810702,4305.786708,4130.731794,3623.035888,3645.640234,4166.753559,5007.857902,5814.886571,6801.772039,7848.968346,7265.389013,8974.007984,10119.52347,10102.29563,10237.80717,10322.94239,8716.406758,8404.752742,9253.666484,8881.077105
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.1314157,574.4567556,553.463055,573.657502,1109.560136,1822.574955,2614.875038,2779.875017,4160.734435,2978.437303,3656.952175,5095.489043,5879.699782,4888.317123,3441.650571,2585.153878,2053.273798,2000.601191,2035.533908
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.048987,1201.066086,1341.032837,1525.890253,1536.554634,1530.106193,1589.505285,1618.597155,1647.416913,1572.82623,1743.947425,1987.462083,2301.748666,2630.401593,3196.903128,3870.006913,3678.17807,4178.685372,4652.157905,5036.026187,4641.495942,4485.98379,3972.175733,3934.616702,3823.8332,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,368.0647401,336.6028303,378.179388,455.1099981,484.1006851,572.8676408,666.3385041,662.8310363,649.3610725,685.038113,639.6296255,724.8092808,865.8425319,1127.562531,1121.178005,1194.541034,1387.996781,1436.76863,1449.290836,2024.002163,2110.392326,2280.842709,2195.790938,1944.585264,2017.671721,2065.502661,1840.291495,1845.418595,2033.790901,2288.593015,2598.2472,2892.039182,2925.91276,3380.613351,3062.533091,3553.220614,4084.624132,4597.742305,4428.566481,4393.940811,4320.63799,3966.15652,4217.476507,4364.015561
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,82.28027121,85.9457535,89.79202584,98.84136896,110.7668263,116.4265593,95.66501299,102.982336,105.6947204,113.4480305,120.1399314,124.8328138,122.6173242,137.0950402,162.2311974,169.965855,162.1276248,183.1320607,203.5148365,222.6120536,262.141699,271.341087,274.1610467,283.4609303,275.616348,292.838195,303.114835,329.0184452,345.6917822,341.1757339,359.2669549,312.5369959,324.7265341,314.7518169,349.5723318,380.389666,407.7894887,419.3588589,417.0214324,438.3551659,447.4453345,450.8050475,464.4565852,532.9237651,607.4127715,684.7590138,774.8785294,959.3228499,959.4803127,1042.013483,1257.66949,1367.338787,1364.441602,1381.881309,1494.461188,1541.835813,1648.678479,1867.272248,1905.76641
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,131.1635382,133.196635,140.9767839,157.7982803,150.2558433,163.3263224,171.9783752,165.7194246,172.8298433,192.9790352,221.2513929,219.227646,240.6237689,299.5005181,381.7352476,408.5764778,431.3719412,462.0757994,496.4483891,581.0355794,709.1656049,972.6382311,870.5267927,730.6290479,644.2048462,594.860514,604.3263033,668.617898,676.7468749,668.5107869,661.3918302,654.2889079,628.0134404,570.1606028,546.8538486,610.5827324,613.9161765,621.6192693,584.2928348,574.4175464,596.4146057,554.1305432,588.3416315,718.6360011,871.8841688,1007.49347,1166.1399,1317.569308,1470.043561,1357.618445,1576.176004,1738.47572,1782.408543,1844.577249,1885.509122,1669.088368,1511.184408,1598.968095,1573.943287
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,631.702115,676.3980498,704.2191544,760.4012954,788.7027636,807.8742685,787.3392632,823.5545283,815.3244807,831.4251387,869.3513582,938.2817277,1119.038073,1332.776101,2049.218511,2416.243534,2439.170334,3020.237128,3381.240955,4306.79801,5748.668196,6345.001087,7268.099379,6821.850306,6715.659199,6302.668467,4051.479992,4016.41951,3734.452411,3564.359874,4150.301855,4318.519996,4398.502236,3754.76716,3959.285053,4249.094373,4579.970821,4554.320308,4790.138924,5387.138813,6435.164683,6939.801184,7053.070804,8807.900379,10293.80541,12327.23317,14102.49585,16539.87811,21204.10497,14514.14172,16683.35538,19034.1492,19161.95991,20026.78753,20169.65301,18332.49031,15786.12052,16076.08204,16843.70161
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,217.9112744,224.2948461,229.0289561,250.6938627,260.4084802,284.2204545,325.5643387,422.8564533,504.8279387,641.1046086,765.1893753,779.0454063,863.0665907,984.8012384,1157.377923,1371.835716,1286.554171,1206.641356,1203.658407,1156.913735,1147.428594,1199.561899,1259.135655,1281.201457,1253.326553,1491.122129,1551.376893,1799.110329,1660.875379,1743.154533,1975.900295,2113.586292,2208.205303,2292.712947,2386.589244,2211.826817,2253.04471,2344.413533,2760.414314,3111.382703,3193.206569,3370.033926,3775.75001,4307.155878,4128.462783,4141.976353,4264.674946,4152.678587,4222.703245,4305.474165,3859.814436,3698.565075,3494.318864,3446.607238
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,509.4238522,283.8282742,309.4466672,350.6629496,369.583432,386.3580856,444.5494408,481.6937095,526.2134904,571.617787,489.9302693,455.1049092,558.4210145,686.4899382,927.7990948,1136.375336,1275.956383,1427.371552,1549.644027,2079.220366,1564.247201,1579.073673,1402.406435,1310.255596,1246.824546,1368.401402,1510.676522,1705.894585,1745.364893,2021.859224,2794.35039,2735.707864,2842.369876,3180.187801,2270.337523,2897.866491,3053.947025,3144.385859,4496.496821,4108.123199,4316.548908,3119.56579,3659.939869,4718.199807,6040.607698,7384.251628,8035.377338,9711.873594,10854.17225,9038.52015,10672.38925,11335.51051,11707.25971,12519.39143,12095.85457,10948.72461,10820.63384,10499.74557,9311.366117
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.06482,1037.576547,1069.243796,1047.505216,1176.699693,1185.840519,1323.055479,1362.31958,1367.084534,1464.49188,1462.8547,1391.453495,1610.149462,1874.468285,2182.078388,2183.909889,2263.128601,2644.652776,2936.859633,2599.895701,3022.28882,3640.861433,3507.936911,3454.684953,3398.818942,3197.795645,3255.894866,3572.608367,3700.710677
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.5881345,186.218725,173.7906392,195.6615379,175.5581268,157.0608183,161.1769355,182.3618837,219.5501888,253.4759513,395.5326846,400.2636844,410.9523276,406.5386686,411.9723458,431.2796931,459.2592825,492.6313793,485.4974874,552.8395296,687.3904455,695.2167768,743.4037847,781.4370143,867.8676806,970.4169384,1030.092917,947.9334465,966.4746224,1004.841121,1050.675254
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.50959766,63.22102166,62.22634046,69.17356155,76.31152576,110.8022335,112.0320859,113.169231,117.3845907,128.0747079,133.97168,146.588879,150.2166483,167.1357708,200.9121993,219.7510474,221.6160248,258.296247,206.6386058,177.2014999,100.0302676,104.2722378,164.6877539,164.2626181,256.7407207,241.7460347,260.3286996,401.5634663,402.2794666,314.7687028,248.0293672,185.0181481,153.943974,167.9412317,201.6026565,281.9662023,287.3882361,289.5044142,295.405358,261.347861,261.8689977,239.4731859,245.5000794,243.9015264,296.0469361,325.5903736,347.9903568,416.8986194,467.9005703,578.4230564,622.4988457,602.6846514,668.832462,689.1548142,739.373927,709.0210386,608.7057351,631.5227198,643.1396702
